category_name_th,makroClick_id,product_name,product_price,unit_price,product_image,date
eggs-and-dairy-products,862346,ริทซ์  ดิป ซาวร์ครีม 185 กรัม,109.00,109.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1600843784426.jpeg,2020-09-27 09:30:34.044831
eggs-and-dairy-products,820978,เอโร่ เนยแข็ง เชดดาร์ชีส 1000 กรัม,309.00,309.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1599095903275.jpeg,2020-09-27 09:30:34.160291
eggs-and-dairy-products,862372,ริทซ์ ดิป สโมคแซลมอน 185 กรัม,109.00,109.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1600843811464.jpeg,2020-09-27 09:30:34.275438
eggs-and-dairy-products,862348,ริทซ์ ดิป เฟรนช์ ออนเนียน 185 กรัม,109.00,109.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1600843746478.jpeg,2020-09-27 09:30:34.401015
eggs-and-dairy-products,821007,เอโร่ เนยแข็ง เชดดาร์ชีส 2000 กรัม,580.00,580.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1599043670205.jpeg,2020-09-27 09:30:34.517037
eggs-and-dairy-products,17095,โฟร์โมสต์ นมยูเอชที รสช็อกโกแลต 225 มล. แพ็ค 36 กล่อง,358.00,9.94,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1585622898474.jpeg,2020-09-27 09:30:34.628556
eggs-and-dairy-products,16146,โฟร์โมสต์ นมยูเอชที รสหวาน 225 มล. แพ็ค 36 กล่อง,358.00,9.94,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1585621111705.jpeg,2020-09-27 09:30:34.741696
eggs-and-dairy-products,158272,มิลแลค โกลด์ ครีม 1 ลิตร x 12 กล่อง (ยกลัง),"1,360.00",113.33,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1600228571722.jpeg,2020-09-27 09:30:34.855967
eggs-and-dairy-products,843442,พี.พ็อค แฮมหมู 500 กรัม,65.00,65.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1600230458133.jpeg,2020-09-27 09:30:34.976455
eggs-and-dairy-products,229002,ตราหมี เอ็นริช ฮันนี่ นิวตริสตรอง นมยูเอชที ผสมน้ำผึ้งแท้ 180 มล. แพ็ค 48 กล่อง,565.00,11.77,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_RIBBON_1586511491495.png,2020-09-27 09:30:35.097190
eggs-and-dairy-products,160683,โฟรโมสต์ โอเมก้า นมยูเอชที รสหวาน 85 มล. แพ็ค 48 กล่อง,199.00,4.15,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1587733102447.jpeg,2020-09-27 09:30:35.216754
eggs-and-dairy-products,152924,จีเอสบี ไส้กรอกมินิสโมคกี้ 3000 กรัม,269.00,269.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1592373279672.jpeg,2020-09-27 09:30:35.330749
eggs-and-dairy-products,210626,บุชเชอร์ พิซซ่าชีสซอสเซจ 500 กรัม,185.00,185.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1600230390376.jpeg,2020-09-27 09:30:35.445362
eggs-and-dairy-products,146929,ทิปโก้ สควีซ น้ำมะม่วงผสมน้ำผลไม้รวม 100% พาสเจอร์ไรซ์ 1000 มล.,75.00,75.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1587391957625.jpeg,2020-09-27 09:30:38.728564
eggs-and-dairy-products,82355,มงคลเกษมฯ ไข่ไก่เบอร์ 3 ไม่มีฝา 30 ฟอง,88.00,2.93,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/product/82355.png,2020-09-27 09:30:38.839306
eggs-and-dairy-products,152192,ไข่ไก่ เบอร์ 3 ไม่มีฝา 30 ฟอง x 5 แผง,435.00,435.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/product/152192.png,2020-09-27 09:30:38.956526
eggs-and-dairy-products,107695,ดัชมิลล์ นมสด รสจืด 2000 มล.,81.00,81.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/product/107695.jpg,2020-09-27 09:30:39.075140
eggs-and-dairy-products,191697,แองเคอร์ เอ็กซ์ตร้า ยีลด์ คุกกิ้งครีม 1 ลิตร,139.00,139.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/product/191697.jpg,2020-09-27 09:30:39.189931
eggs-and-dairy-products,820689,ดัชมิลล์ ซีเล็คเต็ด นมยูเอชที รสกาแฟ 180 มล. แพ็ค 48 กล่อง,375.00,7.81,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/product/820689.png,2020-09-27 09:30:39.295838
eggs-and-dairy-products,820688,ดัชมิลล์ ซีเล็คเต็ด นมยูเอชที รสริชช็อกโกแลต 180 มล. แพ็ค 48 กล่อง,375.00,7.81,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/product/820688.jpg,2020-09-27 09:30:39.406288
eggs-and-dairy-products,160579,โฟร์โมสต์ โอเมก้า นมยูเอชที รสช็อกโกแลต 180 มล. แพ็ค 36 กล่อง,305.00,8.47,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1592373211474.jpeg,2020-09-27 09:30:39.520182
eggs-and-dairy-products,236088,แมกโนเลีย นมสดพาสเจอไรซ์ 2 ลิตร,85.00,85.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/product/236088.jpg,2020-09-27 09:30:39.633054
eggs-and-dairy-products,202232,คาโรไลน์ ครีมชีสสด ขนาด 250 กรัม,109.00,109.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1600229251776.jpeg,2020-09-27 09:30:39.743066
eggs-and-dairy-products,202395,คาโรไลน์ ครีมชีสสด 2 กิโลกรัม,575.00,575.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1600228881433.jpeg,2020-09-27 09:30:39.860337
eggs-and-dairy-products,141598,ดัชชี่ โยเกิร์ต ไขมัน 0% รสธรรมชาติ 135 กรัม x 4 ถ้วย,58.00,14.50,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1600654299244.jpeg,2020-09-27 09:30:39.982043
eggs-and-dairy-products,812402,เอโร่ ไข่ไก่ เบอร์ 1 แพ็คละ 10 ฟอง,45.00,4.50,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1587001096699.jpeg,2020-09-27 09:30:43.271764
eggs-and-dairy-products,812400,เอโร่ ไข่ไก่ เบอร์ 4 แพ็คละ 10 ฟอง,36.00,3.60,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1587001064494.jpeg,2020-09-27 09:30:43.397110
eggs-and-dairy-products,185599,ไข่ไก่ เบอร์ 5 ไม่มีฝา 30 ฟอง x 4 แผง,336.00,336.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/product/185599.png,2020-09-27 09:30:43.523938
eggs-and-dairy-products,172158,ไข่ไก่ เบอร์ 0 มีฝา 30 ฟอง,131.00,131.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/product/172158.jpg,2020-09-27 09:30:43.644771
eggs-and-dairy-products,172157,ไข่ไก่ เบอร์ 1 มีฝา 30 ฟอง,119.00,119.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/product/172157.jpg,2020-09-27 09:30:43.766679
eggs-and-dairy-products,198368,เอโร่ ไข่ไก่ เบอร์ 2 มีฝา 30 ฟอง,95.00,95.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1586330385464.jpeg,2020-09-27 09:30:43.891531
eggs-and-dairy-products,79716,ไข่ไก่ เบอร์ 2 ไม่มีฝา 30 ฟอง x 5 แผง,470.00,470.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1593168793202.jpeg,2020-09-27 09:30:44.013337
eggs-and-dairy-products,83785,ไข่ไก่ เบอร์ 4 ไม่มีฝา 30 ฟอง x 4 แผง,344.00,344.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/product/83785.png,2020-09-27 09:30:44.132604
eggs-and-dairy-products,375635,อลาวรี่ เนยชนิดเค็ม 1 กิโลกรัม x 100 ถ้วย,385.00,3.85,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/product/375635.jpg,2020-09-27 09:30:44.248498
eggs-and-dairy-products,802633,เพรสซิเดนท์ วิปปิ้งครีม 1 ลิตร,159.00,159.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1587487165297.jpeg,2020-09-27 09:30:44.359313
eggs-and-dairy-products,820431,หมูสองตัว แซนวิสแฮมรมควัน 500 กรัม,169.00,169.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1593425022567.jpeg,2020-09-27 09:30:44.475521
eggs-and-dairy-products,837131,อลาวรี่ พรีเมี่ยม เนยแท้ ชนิดเค็ม 2 กิโลกรัม,710.00,710.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1587479962373.jpeg,2020-09-27 09:30:44.594266
eggs-and-dairy-products,221522,แคลิฟอร์เนีย ซีเลค ฟาร์ม เชดดาร์ชีส ขูดเส้น 900 กรัม,419.00,419.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1597138315206.jpeg,2020-09-27 09:30:47.881688
eggs-and-dairy-products,830795,แคลิฟอร์เนีย ซีเลค ฟาร์ม พิซซ่าเบลนชีส ขูดเส้น 220 กรัม,139.00,139.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1597138428560.jpeg,2020-09-27 09:30:48.004366
eggs-and-dairy-products,495976,เมจิ นมสดพร่องมันเนย 830 มล.,46.00,46.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1600319266344.jpeg,2020-09-27 09:30:48.121645
eggs-and-dairy-products,433056,เมจิ นมสดขาดมันเนย 830 มล.,46.00,46.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1600318948877.jpeg,2020-09-27 09:30:48.235592
eggs-and-dairy-products,134590,ซีพี ไข่ไก่ เบอร์ 2 แพ็คละ 10 ฟอง,53.00,5.30,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/product/134590.png,2020-09-27 09:30:48.345356
